Candidate_ID,orig_rel,cf_rel,pred_orig,pred_cf,diff,abs_diff
SE-JD1-01,divergent,exact_or_related,76.56779205406481,76.60826595617343,0.04047390210861579,0.04047390210861579
SE-JD1-02,divergent,exact_or_related,74.70311637101854,74.74359027312715,0.04047390210861579,0.04047390210861579
SE-JD1-03,exact_or_related,adjacent,81.02782053662644,81.04382821846367,0.016007681837237442,0.016007681837237442
SE-JD1-04,exact_or_related,adjacent,68.42773445903863,68.44374214087587,0.016007681837237442,0.016007681837237442
SE-JD1-05,adjacent,divergent,57.540126241712215,57.48364465776637,-0.056481583945846126,0.056481583945846126
SE-JD1-06,adjacent,divergent,63.02099618126046,62.96451459731461,-0.056481583945846126,0.056481583945846126
SE-JD1-07,divergent,exact_or_related,67.5013931456453,67.54186704775391,0.04047390210861579,0.04047390210861579
SE-JD1-08,exact_or_related,adjacent,59.51905103846312,59.535058720300356,0.016007681837237442,0.016007681837237442
SE-JD1-09,exact_or_related,adjacent,68.47581093792162,68.49181861975887,0.016007681837251653,0.016007681837251653
SE-JD1-10,exact_or_related,adjacent,71.17178535478168,71.18779303661891,0.016007681837237442,0.016007681837237442
SE-JD1-11,adjacent,divergent,77.8121849828574,77.75570339891155,-0.05648158394585323,0.05648158394585323
SE-JD1-12,exact_or_related,adjacent,70.00392302836178,70.01993071019903,0.016007681837251653,0.016007681837251653
SE-JD1-13,exact_or_related,adjacent,75.44358586931521,75.45959355115245,0.016007681837237442,0.016007681837237442
SE-JD1-14,exact_or_related,adjacent,81.85296396056629,81.86897164240352,0.016007681837237442,0.016007681837237442
SE-JD1-15,exact_or_related,adjacent,80.24028645875079,80.25629414058803,0.016007681837237442,0.016007681837237442
SE-JD1-16,exact_or_related,adjacent,83.86189033902755,83.87789802086479,0.016007681837237442,0.016007681837237442
SE-JD1-17,exact_or_related,adjacent,75.41489520694859,75.43090288878582,0.016007681837237442,0.016007681837237442
SE-JD1-18,exact_or_related,adjacent,69.52815455422295,69.54416223606019,0.016007681837237442,0.016007681837237442
SE-JD1-19,exact_or_related,adjacent,64.03396227948237,64.04996996131962,0.016007681837251653,0.016007681837251653
SE-JD1-20,divergent,exact_or_related,66.00117653051502,66.04165043262363,0.04047390210860158,0.04047390210860158
SE-JD1-21,exact_or_related,adjacent,75.09040361967408,75.10641130151132,0.016007681837237442,0.016007681837237442
SE-JD1-22,adjacent,divergent,82.20070090218285,82.14421931823699,-0.05648158394585323,0.05648158394585323
SE-JD1-23,exact_or_related,adjacent,68.35033545873044,68.36634314056768,0.016007681837237442,0.016007681837237442
SE-JD1-24,exact_or_related,adjacent,84.76371469502142,84.77972237685866,0.016007681837237442,0.016007681837237442
SE-JD1-25,exact_or_related,adjacent,60.205460905804784,60.22146858764203,0.016007681837244547,0.016007681837244547
SE-JD1-26,adjacent,divergent,75.75756133151731,75.70107974757146,-0.05648158394585323,0.05648158394585323
SE-JD1-27,adjacent,divergent,79.12416785138328,79.06768626743742,-0.05648158394585323,0.05648158394585323
SE-JD1-28,exact_or_related,adjacent,72.27529465020459,72.29130233204182,0.016007681837237442,0.016007681837237442
SE-JD1-29,exact_or_related,adjacent,66.21571946934574,66.231727151183,0.016007681837251653,0.016007681837251653
SE-JD1-30,divergent,exact_or_related,61.66253711520971,61.70301101731832,0.040473902108608684,0.040473902108608684
